product_sku,store_code,gross_price,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
SKU-414296,C60,18.08,ZAR,Regular,2025-10-11 18:43:50,2025-11-11 18:43:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-253066,C60,30.08,ZAR,Regular,2024-10-08 09:11:58,2024-11-08 09:11:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-253066,C60,31.89,ZAR,Regular,2025-10-09 14:37:05,2025-11-09 14:37:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-304774,CHK,38.75,ZAR,Regular,2024-05-22 23:53:21,2024-06-22 23:53:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-304774,USV,41.08,ZAR,Regular,2025-08-22 07:04:45,2025-09-22 07:04:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-925566,USV,58.2,ZAR,Regular,2024-12-07 06:05:49,2025-01-07 06:05:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-925566,C60,61.69,ZAR,Regular,2025-10-21 15:56:37,2025-11-21 15:56:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596228,CHK,96.77,ZAR,Regular,2024-11-13 19:44:46,2024-12-13 19:44:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596228,SHOP,102.58,ZAR,Regular,2025-01-28 21:43:56,2025-02-28 21:43:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-808650,C60,79.46,ZAR,Regular,2024-05-19 16:53:01,2024-06-19 16:53:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-808650,USV,84.23,ZAR,Regular,2025-02-04 06:38:52,2025-03-04 06:38:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895916,USV,89.19,ZAR,Promo,2024-02-21 07:03:48,2024-02-28 07:03:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895916,C60,94.54,ZAR,Regular,2025-10-09 08:53:08,2025-11-09 08:53:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-489865,CHK,23.78,ZAR,Regular,2024-05-17 05:21:13,2024-06-17 05:21:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-489865,USV,25.21,ZAR,Promo,2025-02-12 15:42:35,2025-02-19 15:42:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-997505,SHOP,16.65,ZAR,Regular,2024-10-08 08:33:44,2024-11-08 08:33:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-997505,CHK,17.65,ZAR,Regular,2025-08-21 00:24:37,2025-09-21 00:24:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-435776,SHOP,16.55,ZAR,Promo,2024-10-02 02:47:32,2024-10-09 02:47:32,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-435776,USV,17.54,ZAR,Regular,2025-02-14 21:02:59,2025-03-14 21:02:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-473537,C60,17.19,ZAR,Regular,2024-03-25 20:22:41,2024-04-25 20:22:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-473537,C60,18.22,ZAR,Regular,2025-07-10 00:21:10,2025-08-10 00:21:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-853458,CHK,14.0,ZAR,Regular,2024-07-08 22:05:28,2024-08-08 22:05:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-853458,C60,14.84,ZAR,Promo,2025-05-18 19:55:04,2025-05-25 19:55:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596057,USV,26.77,ZAR,Promo,2024-10-20 21:30:16,2024-10-27 21:30:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596057,CHK,28.38,ZAR,Promo,2025-11-20 07:37:00,2025-11-27 07:37:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-649264,C60,22.83,ZAR,Regular,2024-09-03 05:38:28,2024-10-03 05:38:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-649264,SHOP,24.2,ZAR,Regular,2025-08-01 13:10:51,2025-09-01 13:10:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-132278,C60,15.93,ZAR,Promo,2024-06-23 16:21:42,2024-06-30 16:21:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-132278,C60,16.89,ZAR,Regular,2025-07-14 20:46:28,2025-08-14 20:46:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429805,C60,25.41,ZAR,Promo,2024-09-28 10:31:15,2024-10-05 10:31:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429805,USV,26.94,ZAR,Regular,2025-06-04 06:19:23,2025-07-04 06:19:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-414670,CHK,36.86,ZAR,Promo,2024-02-02 00:53:51,2024-02-09 00:53:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-414670,SHOP,39.07,ZAR,Promo,2025-06-02 09:09:01,2025-06-09 09:09:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-327763,C60,51.67,ZAR,Promo,2024-02-27 00:24:04,2024-03-05 00:24:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-327763,C60,54.77,ZAR,Promo,2025-10-16 21:01:51,2025-10-23 21:01:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-327763,C60,54.77,ZAR,Promo,2025-10-16 21:01:51,2025-10-23 21:01:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-297644,SHOP,78.28,ZAR,Regular,2024-04-28 21:38:01,2024-05-28 21:38:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-297644,C60,82.98,ZAR,Promo,2025-03-24 22:41:48,2025-03-31 22:41:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-114861,SHOP,14.55,ZAR,Promo,2024-03-14 19:15:39,2024-03-21 19:15:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-114861,CHK,15.42,ZAR,Promo,2025-02-26 14:24:41,2025-03-05 14:24:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-665208,SHOP,32.57,ZAR,Promo,2024-09-13 23:47:19,2024-09-20 23:47:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-665208,SHOP,34.52,ZAR,Regular,2025-08-10 21:08:08,2025-09-10 21:08:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-659257,C60,44.56,ZAR,Promo,2024-05-22 22:28:53,2024-05-29 22:28:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-659257,CHK,47.23,ZAR,Regular,2025-01-01 21:54:07,2025-02-01 21:54:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-659257,CHK,47.23,ZAR,Regular,2025-01-01 21:54:07,2025-02-01 21:54:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261457,USV,43.15,ZAR,Regular,2024-09-09 12:03:41,2024-10-09 12:03:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261457,C60,45.74,ZAR,Regular,2025-07-08 11:27:49,2025-08-08 11:27:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-624352,USV,16.98,ZAR,Promo,2024-03-25 05:37:49,2024-04-01 05:37:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-624352,C60,18.0,ZAR,Promo,2025-02-25 21:15:04,2025-03-04 21:15:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-645126,C60,21.46,ZAR,Regular,2024-04-21 01:12:00,2024-05-21 01:12:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-645126,CHK,22.75,ZAR,Promo,2025-06-28 09:24:50,2025-07-05 09:24:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-697043,SHOP,83.26,ZAR,Regular,2024-07-01 22:50:53,2024-08-01 22:50:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-697043,USV,88.26,ZAR,Regular,2025-07-10 20:33:34,2025-08-10 20:33:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799235,C60,17.6,ZAR,Promo,2024-08-14 12:21:38,2024-08-21 12:21:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799235,CHK,18.66,ZAR,Promo,2025-02-01 10:32:40,2025-02-08 10:32:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-287307,CHK,102.86,ZAR,Regular,2024-07-17 12:04:20,2024-08-17 12:04:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-287307,C60,109.03,ZAR,Promo,2025-06-24 21:58:04,2025-07-01 21:58:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895587,SHOP,21.97,ZAR,Regular,2024-02-18 15:06:36,2024-03-18 15:06:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895587,C60,23.29,ZAR,Regular,2025-02-12 14:00:27,2025-03-12 14:00:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-867282,C60,17.99,ZAR,Regular,2024-06-11 02:55:08,2024-07-11 02:55:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-867282,CHK,19.07,ZAR,Promo,2025-08-07 11:44:59,2025-08-14 11:44:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-891030,C60,22.74,ZAR,Promo,2024-04-13 11:30:41,2024-04-20 11:30:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-891030,C60,24.11,ZAR,Promo,2025-07-27 15:39:03,2025-08-03 15:39:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-728188,C60,30.91,ZAR,Regular,2024-06-02 12:46:03,2024-07-02 12:46:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-728188,C60,32.77,ZAR,Regular,2025-06-19 22:55:25,2025-07-19 22:55:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243191,SHOP,79.92,ZAR,Regular,2024-03-07 12:08:26,2024-04-07 12:08:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243191,C60,84.72,ZAR,Promo,2025-09-15 14:56:28,2025-09-22 14:56:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-393109,C60,21.87,ZAR,Promo,2024-05-23 10:00:40,2024-05-30 10:00:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-393109,USV,23.18,ZAR,Regular,2025-11-27 06:42:43,2025-12-27 06:42:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375555,C60,29.03,ZAR,Regular,2024-11-22 06:52:23,2024-12-22 06:52:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375555,CHK,30.77,ZAR,Regular,2025-04-02 20:19:59,2025-05-02 20:19:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-899306,SHOP,16.76,ZAR,Regular,2024-04-07 23:11:20,2024-05-07 23:11:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-899306,CHK,17.77,ZAR,Promo,2025-11-01 17:36:22,2025-11-08 17:36:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-586678,USV,27.84,,Promo,2024-05-18 00:39:41,2024-05-25 00:39:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-586678,C60,29.51,ZAR,Regular,2025-12-10 07:36:26,2026-01-10 07:36:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-690098,CHK,50.13,ZAR,Regular,2024-08-23 03:24:18,2024-09-23 03:24:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-690098,C60,53.14,ZAR,Promo,2025-04-25 02:36:09,2025-05-02 02:36:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-179705,C60,31.56,ZAR,Regular,2024-09-22 02:58:42,2024-10-22 02:58:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-179705,SHOP,33.45,ZAR,Promo,2025-12-12 04:41:28,2025-12-19 04:41:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-570654,CHK,15.07,ZAR,Regular,2024-06-25 20:31:17,2024-07-25 20:31:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-570654,SHOP,15.97,ZAR,Promo,2025-03-12 02:55:09,2025-03-19 02:55:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-874996,USV,34.91,ZAR,Promo,2024-09-23 14:22:09,2024-09-30 14:22:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-874996,SHOP,37.01,ZAR,Regular,2025-02-04 08:03:39,2025-03-04 08:03:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-450744,C60,102.0,ZAR,Promo,2024-09-10 23:13:30,2024-09-17 23:13:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-450744,USV,108.12,ZAR,Promo,2025-11-11 16:00:51,2025-11-18 16:00:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-542882,C60,97.42,ZAR,Promo,2024-10-24 12:57:51,2024-10-31 12:57:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-542882,CHK,103.27,ZAR,Regular,2025-01-01 13:13:16,2025-02-01 13:13:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-543759,SHOP,32.68,ZAR,Promo,2024-11-10 12:57:37,2024-11-17 12:57:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-543759,USV,34.64,ZAR,Promo,2025-04-08 20:22:54,2025-04-15 20:22:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-902209,USV,88.16,ZAR,Promo,2024-11-26 12:16:25,2024-12-03 12:16:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-902209,CHK,93.45,ZAR,Regular,2025-10-23 18:24:51,2025-11-23 18:24:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-935941,USV,38.54,ZAR,Regular,2024-01-24 10:45:33,2024-02-24 10:45:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-935941,USV,40.85,ZAR,Promo,2025-10-03 05:43:54,2025-10-10 05:43:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-836182,USV,88.12,ZAR,Regular,2024-09-18 21:07:36,2024-10-18 21:07:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-836182,C60,93.41,ZAR,Regular,2025-02-06 07:33:48,2025-03-06 07:33:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-506842,USV,23.52,ZAR,Promo,2024-07-05 16:11:38,2024-07-12 16:11:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-506842,CHK,24.93,ZAR,Promo,2025-08-10 05:42:17,2025-08-17 05:42:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-457297,USV,84.76,ZAR,Regular,2024-05-26 09:51:21,2024-06-26 09:51:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-457297,SHOP,89.85,ZAR,Regular,2025-10-10 22:28:08,2025-11-10 22:28:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-651974,CHK,18.79,,Promo,2024-12-20 07:55:34,2024-12-27 07:55:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-651974,C60,19.92,ZAR,Promo,2025-06-07 12:22:02,2025-06-14 12:22:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-872248,SHOP,30.46,ZAR,Promo,2024-01-06 21:58:04,2024-01-13 21:58:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-872248,C60,32.29,ZAR,Promo,2025-08-02 01:49:21,2025-08-09 01:49:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-737881,SHOP,29.45,ZAR,Promo,2024-09-20 11:51:14,2024-09-27 11:51:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-737881,CHK,31.22,ZAR,Regular,2025-07-22 18:09:03,2025-08-22 18:09:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-767291,USV,34.29,ZAR,Regular,2024-04-26 01:40:17,2024-05-26 01:40:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-767291,C60,36.35,ZAR,Regular,2025-02-28 09:48:03,2025-03-28 09:48:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-149279,CHK,15.53,,Promo,2024-02-05 00:37:13,2024-02-12 00:37:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-149279,SHOP,16.46,ZAR,Promo,2025-03-06 04:32:39,2025-03-13 04:32:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-452147,SHOP,22.09,ZAR,Regular,2024-05-14 21:57:07,2024-06-14 21:57:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-452147,SHOP,23.42,ZAR,Promo,2025-04-23 06:12:25,2025-04-30 06:12:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-211454,C60,18.66,ZAR,Regular,2024-11-12 15:21:46,2024-12-12 15:21:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-211454,CHK,19.78,ZAR,Regular,2025-02-18 03:35:25,2025-03-18 03:35:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-518037,SHOP,31.95,ZAR,Regular,2024-03-16 03:28:11,2024-04-16 03:28:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-518037,SHOP,33.87,ZAR,Regular,2025-12-22 11:13:07,2026-01-22 11:13:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-518037,SHOP,33.87,ZAR,Regular,2025-12-22 11:13:07,2026-01-22 11:13:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-710163,USV,33.75,ZAR,Regular,2024-11-13 00:19:21,2024-12-13 00:19:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-710163,C60,35.78,ZAR,Regular,2025-04-10 12:11:15,2025-05-10 12:11:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783506,USV,23.25,ZAR,Regular,2024-01-17 21:03:57,2024-02-17 21:03:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783506,C60,24.65,ZAR,Promo,2025-09-20 04:50:19,2025-09-27 04:50:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-551880,USV,56.3,ZAR,Promo,2024-01-21 23:22:56,2024-01-28 23:22:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-551880,USV,59.68,ZAR,Promo,2025-08-28 00:36:36,2025-09-04 00:36:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-226279,SHOP,43.26,ZAR,Promo,2024-02-12 09:09:51,2024-02-19 09:09:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-226279,C60,45.86,ZAR,Regular,2025-06-11 09:28:28,2025-07-11 09:28:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-153877,C60,23.59,ZAR,Regular,2024-03-19 18:16:04,2024-04-19 18:16:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-153877,SHOP,25.01,ZAR,Promo,2025-01-05 04:05:06,2025-01-12 04:05:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-266729,SHOP,19.58,ZAR,Regular,2024-07-19 23:26:00,2024-08-19 23:26:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-266729,SHOP,20.76,ZAR,Regular,2025-06-02 20:01:56,2025-07-02 20:01:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-744073,SHOP,90.64,ZAR,Promo,2024-05-15 20:14:29,2024-05-22 20:14:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-744073,USV,96.08,ZAR,Promo,2025-06-13 16:24:49,2025-06-20 16:24:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-470277,C60,34.05,ZAR,Promo,2024-09-24 01:38:34,2024-10-01 01:38:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-470277,SHOP,36.09,ZAR,Regular,2025-11-22 01:43:46,2025-12-22 01:43:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-307589,SHOP,21.13,ZAR,Regular,2024-01-14 21:44:52,2024-02-14 21:44:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-307589,C60,22.4,ZAR,Promo,2025-09-15 14:13:51,2025-09-22 14:13:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-552277,CHK,32.18,ZAR,Promo,2024-02-25 03:15:57,2024-03-03 03:15:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-552277,C60,34.11,ZAR,Promo,2025-02-08 15:25:21,2025-02-15 15:25:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-952998,USV,78.98,ZAR,Promo,2024-06-11 05:51:29,2024-06-18 05:51:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-952998,SHOP,83.72,ZAR,Promo,2025-02-25 06:23:48,2025-03-04 06:23:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-580525,SHOP,21.9,ZAR,Promo,2024-08-23 06:32:53,2024-08-30 06:32:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-580525,SHOP,23.21,ZAR,Promo,2025-10-21 00:03:39,2025-10-28 00:03:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-749741,USV,52.23,ZAR,Regular,2024-01-26 20:36:55,2024-02-26 20:36:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-749741,USV,55.36,ZAR,Regular,2025-05-06 03:30:21,2025-06-06 03:30:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-963742,CHK,15.23,ZAR,Promo,2024-06-17 19:06:10,2024-06-24 19:06:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-963742,USV,16.14,ZAR,Promo,2025-03-27 12:51:49,2025-04-03 12:51:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375652,USV,25.35,ZAR,Regular,2024-07-21 23:59:18,2024-08-21 23:59:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375652,CHK,26.87,ZAR,Regular,2025-04-15 19:18:54,2025-05-15 19:18:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-453363,SHOP,26.29,ZAR,Promo,2024-08-24 00:50:55,2024-08-31 00:50:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-453363,USV,27.87,ZAR,Regular,2025-07-24 15:18:22,2025-08-24 15:18:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-349291,C60,37.15,ZAR,Regular,2024-05-06 17:30:36,2024-06-06 17:30:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-349291,C60,39.38,,Regular,2025-06-16 21:52:25,2025-07-16 21:52:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-166519,SHOP,99.61,ZAR,Regular,2024-07-03 17:16:21,2024-08-03 17:16:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-166519,C60,105.59,ZAR,Promo,2025-10-16 06:20:20,2025-10-23 06:20:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-623700,SHOP,21.44,ZAR,Regular,2024-07-12 20:56:18,2024-08-12 20:56:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-623700,C60,22.73,ZAR,Regular,2025-02-22 22:56:27,2025-03-22 22:56:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-456660,SHOP,36.94,ZAR,Regular,2024-06-04 04:27:08,2024-07-04 04:27:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-456660,SHOP,36.94,ZAR,Regular,2024-06-04 04:27:08,2024-07-04 04:27:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-456660,C60,39.16,ZAR,Regular,2025-12-07 20:09:12,2026-01-07 20:09:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-714534,USV,23.6,ZAR,Regular,2024-04-03 13:15:54,2024-05-03 13:15:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-714534,CHK,25.02,ZAR,Promo,2025-10-24 03:29:14,2025-10-31 03:29:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-565085,USV,46.75,ZAR,Promo,2024-08-10 11:13:48,2024-08-17 11:13:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-565085,C60,49.56,ZAR,Promo,2025-02-15 02:58:35,2025-02-22 02:58:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721979,SHOP,15.21,ZAR,Promo,2024-07-27 20:42:04,2024-08-03 20:42:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721979,SHOP,16.12,ZAR,Regular,2025-05-28 01:43:26,2025-06-28 01:43:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-552824,SHOP,24.88,ZAR,Regular,2024-06-17 02:09:45,2024-07-17 02:09:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-552824,CHK,26.37,ZAR,Regular,2025-06-22 22:34:01,2025-07-22 22:34:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-304640,SHOP,20.73,ZAR,Promo,2024-10-06 12:43:32,2024-10-13 12:43:32,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-304640,USV,21.97,ZAR,Promo,2025-01-23 17:15:10,2025-01-30 17:15:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-520574,SHOP,50.59,ZAR,Promo,2024-01-06 19:28:55,2024-01-13 19:28:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-520574,SHOP,53.63,ZAR,Promo,2025-08-10 17:15:55,2025-08-17 17:15:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-530481,SHOP,50.83,ZAR,Regular,2024-04-07 09:35:52,2024-05-07 09:35:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-530481,C60,53.88,ZAR,Promo,2025-12-09 09:06:11,2025-12-16 09:06:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-666433,USV,78.63,ZAR,Regular,2024-05-04 02:14:28,2024-06-04 02:14:28,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-666433,USV,83.35,ZAR,Regular,2025-02-16 22:27:33,2025-03-16 22:27:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
