product_sku,product_name,brand,division,category,pack_size,variant,standard_cost,supplier_name,source_system,load_timestamp,batch_id
SKU-610468,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,16.8,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-976058,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,99.37,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-860931,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,37.93,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-140154,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,18.43,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-433145,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,34.64,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-781697,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,55.82,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-692317,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.47,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-737236,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,16.16,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-334047,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,21.78,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-709789,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,31.75,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-268581,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,34.11,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-499590,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,80.92,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-319229,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,94.7,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-273921,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,30.65,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-198512,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,27.4,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-341254,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,32.12,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-254133,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,17.11,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-951637,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,48.6,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-432411,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,15.75,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-794822,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,89.92,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-320007,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,31.67,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-232916,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,45.34,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-760606,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,24.53,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-149364,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,44.69,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-303897,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,88.98,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-876737,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,19.25,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-864282,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,30.84,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-189557,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,101.93,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-532676,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,24.75,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-790575,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,27.56,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-521363,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,18.13,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-585419,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,40.2,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-601928,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,24.81,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-264513,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,95.89,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-794331,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,26.67,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-865206,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,27.76,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-735519,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,32.28,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980270,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,45.94,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-215923,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,34.65,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-128919,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,102.41,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-572217,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,29.04,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-132941,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,51.9,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-360128,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,18.38,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-724409,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,20.48,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-442458,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,19.15,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-201026,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,104.67,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-716872,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,50.3,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-445636,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,30.11,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-805516,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,100.58,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-625799,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,78.59,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-609691,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,96.31,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-954391,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,21.16,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-664713,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,55.46,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-464789,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,,,29.6,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-337835,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,25.07,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-451551,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,80.43,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-526958,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,93.78,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-569729,Coca-Cola Coca-Cola No Sugar,Coca-Cola,,Drinks & Beverages,2,,24.25,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-390396,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,14.87,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-835791,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,37.33,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-542545,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,16.25,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-902461,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,16.07,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-638788,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.34,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-487124,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,37.39,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-477550,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.86,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-280684,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,18.82,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-300923,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,18.97,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-268655,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,25.67,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721778,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,87.91,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-787356,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,19.32,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-565266,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,37.97,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-961322,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,48.64,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-121553,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.82,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-514074,Danone NutriDay Plain Yoghurt,,Fresh Food,Dairy & Eggs,1,,33.71,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-333717,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,24.67,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-219472,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,33.54,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-208797,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,39.46,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-323851,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.71,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-534856,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,25.24,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-534856,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,25.24,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-469534,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,14.38,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-461663,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.92,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-207249,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,57.26,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-466399,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,32.06,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-471240,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,32.78,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-915672,Albany White Bread,Albany,Fresh Food,Bakery,1,,17.95,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-457141,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,35.83,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-255341,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,13.12,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-549137,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,23.09,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-170048,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,24.9,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-902575,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,29.51,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-130454,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,103.66,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-721975,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,19.71,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-887804,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,33.97,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-599760,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,30.13,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-685026,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,16.34,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-478089,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,89.38,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-996508,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,16.77,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-378965,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,115.66,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-641334,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,17.22,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-884507,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,96.29,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-928768,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,19.12,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-995973,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,33.0,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-920084,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,19.19,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-713449,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,22.14,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-186061,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,25.91,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-760009,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,24.99,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-737936,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,58.73,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-605009,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.29,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-788679,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,54.02,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-788679,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,54.02,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-934647,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,22.55,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-409388,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,17.6,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-597921,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,14.1,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-818966,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,36.64,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-108107,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-849556,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,20.31,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-623195,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.04,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-623195,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.04,Tiger Brands,SAP_ERP,2026-02-24 04:09:54,BATCH-20260224-01
SKU-240684,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,18.75,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-339157,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,18.74,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-469977,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,18.75,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-976590,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,88.12,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-690038,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,22.55,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-283563,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,31.24,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-965145,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,19.41,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-204008,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,81.73,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-688966,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,22.27,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-330669,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,38.23,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-839076,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,18.45,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-418508,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,104.48,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-103626,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.41,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-649733,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,25.01,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-982586,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.89,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-506857,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,48.21,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-298147,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,83.0,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-606040,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,55.17,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-941713,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,21.45,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895087,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,17.04,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-294688,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,30.31,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-298545,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,101.51,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-936329,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,35.59,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-760624,Albany White Bread,Albany,Fresh Food,Bakery,1,,17.13,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-138653,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,15.75,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-481291,Domestos Thick Bleach,Domestos,,Cleaning Supplies,750,,35.45,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-786690,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.13,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-496435,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,82.39,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-404627,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,35.15,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-152625,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,22.67,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-782258,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,21.49,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-530908,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,31.45,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-106042,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,31.84,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-433440,Country Fair Chicken Braaipack,Country Fair,Fresh Food,Meat & Poultry,1.5,,88.97,Astral Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-673206,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,35.55,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-462814,Blue Ribbon White Bread,Blue Ribbon,,Bakery,1,,17.84,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-137995,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,17.92,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
