date,customer_code,product_code,sold_quantity
2026-01-10,CUST240068SA,PROD277501SA,11
2026-02-04,CUST844565SA,PROD116970SA,8
2026-01-20,CUST773207SA,PROD200845SA,21
2026-01-14,CUST450797SA,PROD519389SA,28
2026-02-13,CUST689237SA,PROD606794SA,13
2026-01-29,CUST980143SA,PROD704318SA,27
2026-01-31,CUST125200SA,PROD928423SA,17
2026-01-13,CUST938095SA,PROD162998SA,1
2026-02-13,CUST632512SA,PROD563750SA,30
2026-02-10,CUST405674SA,PROD932931SA,15
2026-01-13,CUST436548SA,PROD22056SA,21
2026-02-02,CUST753504SA,PROD397382SA,14
2026-01-31,CUST438967SA,PROD43860SA,19
2026-02-18,CUST91254SA,PROD666269SA,12
2026-02-18,CUST106176SA,PROD642412SA,14
2026-01-01,CUST666275SA,PROD235552SA,29
2026-01-09,CUST273453SA,PROD886827SA,16
2026-01-13,CUST178794SA,PROD214181SA,2
2026-01-06,CUST753504SA,PROD631262SA,2
2026-01-14,CUST844565SA,PROD843298SA,6
2026-01-01,CUST592447SA,PROD279766SA,4
2026-01-17,CUST770899SA,PROD952538SA,12
2026-02-07,CUST994623SA,PROD252572SA,14
2026-01-17,CUST599743SA,PROD727369SA,29
2026-01-13,CUST156911SA,PROD397382SA,7
2026-01-17,CUST184654SA,PROD651517SA,28
2026-01-29,CUST97874SA,PROD633039SA,28
2026-01-30,CUST36415SA,PROD423389SA,13
2026-01-18,CUST477450SA,PROD77060SA,20
2026-01-22,CUST530108SA,PROD693300SA,14
2026-02-17,CUST34500SA,PROD954851SA,5
2026-01-07,CUST106857SA,PROD908959SA,8
2026-02-12,CUST184229SA,PROD897004SA,4
2026-02-02,CUST384123SA,PROD534277SA,16
2026-01-13,CUST487648SA,PROD928423SA,7
2026-01-28,CUST252422SA,PROD597530SA,4
2026-01-06,CUST424707SA,PROD251516SA,14
2026-02-03,CUST184229SA,PROD804150SA,4
2026-02-05,CUST482087SA,PROD796907SA,24
2026-01-15,CUST925321SA,PROD556968SA,7
2026-02-04,CUST962526SA,PROD417479SA,8
2026-02-02,CUST278095SA,PROD461865SA,27
2026-01-13,CUST346337SA,PROD556968SA,22
2026-02-11,CUST184654SA,PROD63556SA,10
2026-02-12,CUST620970SA,PROD187241SA,19
2026-02-09,CUST892400SA,PROD633039SA,17
2026-01-11,CUST642039SA,PROD348588SA,17
2026-01-27,CUST655993SA,PROD190305SA,7
2026-02-07,CUST949860SA,PROD651517SA,5
2026-01-21,CUST222182SA,PROD959715SA,2
2026-01-05,CUST845106SA,PROD886827SA,15
2026-02-11,CUST245517SA,PROD927082SA,19
2026-01-14,CUST660914SA,PROD929181SA,25
2026-01-29,CUST563483SA,PROD47549SA,1
2026-01-16,CUST701765SA,PROD964047SA,19
2026-02-16,CUST243420SA,PROD214181SA,27
2026-01-21,CUST360491SA,PROD291773SA,1
2026-01-11,CUST429161SA,PROD800581SA,21
2026-01-23,CUST701765SA,PROD902592SA,7
2026-02-05,CUST877330SA,PROD652878SA,26
2026-01-01,CUST142007SA,PROD620644SA,13
2026-01-25,CUST397687SA,PROD6182SA,18
2026-01-15,CUST679445SA,PROD836587SA,5
2026-02-03,CUST385709SA,PROD398382SA,13
2026-01-06,CUST499968SA,PROD61324SA,3
2026-01-06,CUST145998SA,PROD952538SA,7
2026-01-22,CUST976610SA,PROD187241SA,21
2026-01-24,CUST196494SA,PROD744261SA,7
2026-01-28,CUST92410SA,PROD519389SA,29
2026-01-02,CUST613799SA,PROD54615SA,13
2026-02-05,CUST706866SA,PROD408396SA,27
2026-01-30,CUST902075SA,PROD692094SA,2
2026-01-05,CUST346305SA,PROD248728SA,12
2026-02-08,CUST991101SA,PROD826952SA,29
2026-01-07,CUST142239SA,PROD641390SA,14
2026-01-15,CUST938397SA,PROD586075SA,18
2026-02-06,CUST571971SA,PROD779779SA,16
2026-01-22,CUST386831SA,PROD924457SA,10
2026-02-06,CUST180941SA,PROD478634SA,28
2026-01-26,CUST931895SA,PROD727369SA,12
2026-01-14,CUST126124SA,PROD704318SA,5
2026-02-09,CUST755303SA,PROD571015SA,7
2026-01-04,CUST871728SA,PROD147594SA,15
2026-01-03,CUST549414SA,PROD478634SA,29
2026-02-03,CUST165271SA,PROD190672SA,19
2026-01-18,CUST17031SA,PROD427398SA,13
2026-01-22,CUST903625SA,PROD836587SA,10
2026-01-18,CUST597467SA,PROD727369SA,16
2026-01-22,CUST184229SA,PROD138890SA,24
2026-01-08,CUST668169SA,PROD993795SA,29
2026-01-03,CUST255135SA,PROD964047SA,29
2026-01-03,CUST16418SA,PROD478634SA,2
2026-01-17,CUST877330SA,PROD226441SA,4
2026-01-03,CUST961438SA,PROD43860SA,24
2026-01-03,CUST60541SA,PROD483550SA,1
2026-02-05,CUST435810SA,PROD420172SA,30
2026-01-09,CUST318897SA,PROD8491SA,7
2026-01-09,CUST409420SA,PROD220861SA,18
2026-01-05,CUST701765SA,PROD214181SA,20
2026-01-21,CUST401583SA,PROD918938SA,7
2026-02-15,CUST367121SA,PROD234053SA,8
2026-01-05,CUST338273SA,PROD672642SA,25
2026-01-25,CUST886589SA,PROD337960SA,14
2026-01-11,CUST156911SA,PROD106851SA,3
2026-01-03,CUST908100SA,PROD723846SA,15
2026-02-06,CUST371496SA,PROD52657SA,4
2026-02-02,CUST477309SA,PROD971524SA,13
2026-01-26,CUST760053SA,PROD164136SA,24
2026-01-25,CUST556251SA,PROD349499SA,18
2026-01-05,CUST920538SA,PROD310636SA,1
2026-01-07,CUST413037SA,PROD735911SA,12
2026-01-15,CUST429161SA,PROD14338SA,28
2026-02-07,CUST603727SA,PROD235615SA,18
2026-01-11,CUST149289SA,PROD788295SA,13
2026-01-09,CUST994913SA,PROD665095SA,27
2026-02-14,CUST252422SA,PROD651517SA,15
2026-01-13,CUST920607SA,PROD22056SA,20
2026-02-05,CUST481992SA,PROD936406SA,23
2026-01-09,CUST346337SA,PROD834816SA,2
2026-01-22,CUST709922SA,PROD524902SA,12
2026-01-04,CUST222096SA,PROD592683SA,27
2026-01-23,CUST386831SA,PROD666269SA,6
2026-01-15,CUST656401SA,PROD493152SA,25
2026-02-12,CUST33276SA,PROD803035SA,4
2026-01-05,CUST17500SA,PROD723846SA,2
2026-02-11,CUST757273SA,PROD993620SA,30
2026-02-06,CUST467122SA,PROD813373SA,8
2026-01-26,CUST853266SA,PROD836587SA,23
2026-01-15,CUST585066SA,PROD512311SA,14
2026-02-01,CUST729988SA,PROD874190SA,29
2026-01-04,CUST326053SA,PROD138205SA,9
2026-02-18,CUST563483SA,PROD149811SA,16
2026-02-07,CUST478621SA,PROD754717SA,23
2026-01-04,CUST384123SA,PROD63780SA,11
2026-01-10,CUST110790SA,PROD22056SA,28
2026-01-07,CUST467773SA,PROD631262SA,2
2026-02-02,CUST292099SA,PROD103225SA,29
2026-01-05,CUST93624SA,PROD98246SA,8
2026-02-18,CUST196494SA,PROD224643SA,22
2026-01-13,CUST832463SA,PROD562636SA,3
2026-02-09,CUST97874SA,PROD623939SA,8
2026-01-18,CUST111341SA,PROD155539SA,17
2026-01-06,CUST377114SA,PROD566211SA,27
2026-01-26,CUST332061SA,PROD984539SA,21
2026-02-07,CUST264679SA,PROD924231SA,2
2026-02-06,CUST64633SA,PROD349499SA,4
2026-01-23,CUST632512SA,PROD92337SA,9
2026-01-25,CUST534273SA,PROD984539SA,4
2026-02-01,CUST394976SA,PROD483550SA,15
2026-01-30,CUST776880SA,PROD959715SA,28
2026-02-04,CUST145998SA,PROD45767SA,29
2026-01-15,CUST518119SA,PROD48458SA,2
2026-01-17,CUST925100SA,PROD30271SA,19
2026-02-01,CUST860899SA,PROD740734SA,26
2026-02-13,CUST386831SA,PROD741666SA,10
2026-02-06,CUST861501SA,PROD636745SA,29
2026-02-07,CUST93806SA,PROD908959SA,20
2026-01-26,CUST603178SA,PROD687277SA,16
2026-02-15,CUST649253SA,PROD174389SA,12
2026-02-01,CUST617558SA,PROD454582SA,29
2026-02-15,CUST447389SA,PROD739485SA,6
2026-01-07,CUST226130SA,PROD936021SA,8
2026-01-10,CUST306278SA,PROD184171SA,15
2026-01-16,CUST101255SA,PROD347235SA,12
2026-01-10,CUST873835SA,PROD291773SA,6
2026-01-14,CUST304561SA,PROD803035SA,21
2026-01-09,CUST82760SA,PROD260247SA,8
2026-02-14,CUST8574SA,PROD162998SA,5
2026-01-03,CUST766634SA,PROD908959SA,19
2026-01-03,CUST743963SA,PROD121761SA,17
2026-01-21,CUST68804SA,PROD886827SA,1
2026-02-18,CUST222096SA,PROD651517SA,17
2026-02-08,CUST249556SA,PROD331535SA,23
2026-01-17,CUST616126SA,PROD3717SA,27
2026-01-31,CUST877633SA,PROD944986SA,26
2026-01-10,CUST411776SA,PROD297571SA,1
2026-01-06,CUST120675SA,PROD645830SA,28
2026-01-20,CUST128594SA,PROD512262SA,21
2026-01-07,CUST431319SA,PROD199448SA,6
2026-02-03,CUST343848SA,PROD785339SA,10
2026-01-04,CUST863274SA,PROD174389SA,27
2026-01-18,CUST845619SA,PROD398468SA,9
2026-01-07,CUST597467SA,PROD723846SA,17
2026-01-06,CUST858729SA,PROD310636SA,18
2026-01-27,CUST50068SA,PROD942590SA,5
2026-01-21,CUST846112SA,PROD668854SA,20
2026-01-09,CUST133096SA,PROD248728SA,13
2026-02-03,CUST961438SA,PROD454582SA,15
2026-01-08,CUST285192SA,PROD53035SA,9
2026-01-28,CUST125200SA,PROD297571SA,10
2026-01-03,CUST649840SA,PROD779779SA,27
2026-02-07,CUST757273SA,PROD519389SA,17
2026-02-05,CUST759782SA,PROD147594SA,7
2026-01-20,CUST520226SA,PROD767460SA,11
2026-01-19,CUST413037SA,PROD905997SA,8
2026-01-24,CUST123967SA,PROD316950SA,4
2026-02-12,CUST979981SA,PROD348588SA,10
2026-01-06,CUST840952SA,PROD43860SA,23
2026-02-16,CUST808206SA,PROD78463SA,26
2026-01-28,CUST242675SA,PROD321517SA,11
2026-01-21,CUST829130SA,PROD796907SA,20
2026-01-12,CUST148557SA,PROD483550SA,23
2026-01-01,CUST472230SA,PROD778967SA,6
2026-02-05,CUST473866SA,PROD954851SA,30
2026-02-05,CUST783159SA,PROD214181SA,7
2026-01-12,CUST459507SA,PROD277501SA,10
2026-02-01,CUST526986SA,PROD739945SA,8
2026-01-26,CUST203322SA,PROD616113SA,20
2026-02-15,CUST36415SA,PROD240174SA,13
2026-01-12,CUST196494SA,PROD63556SA,7
2026-01-13,CUST679445SA,PROD831450SA,28
2026-01-27,CUST211383SA,PROD393049SA,29
2026-02-13,CUST622665SA,PROD912804SA,28
2026-01-05,CUST491699SA,PROD947308SA,13
2026-02-07,CUST649840SA,PROD779779SA,14
2026-01-14,CUST285166SA,PROD106851SA,2
2026-02-08,CUST642039SA,PROD699287SA,15
2026-01-27,CUST738968SA,PROD612955SA,9
2026-01-03,CUST570557SA,PROD534277SA,15
2026-01-25,CUST771411SA,PROD582789SA,15
2026-01-23,CUST620970SA,PROD117308SA,9
2026-01-24,CUST712711SA,PROD936406SA,22
2026-02-06,CUST663984SA,PROD580238SA,26
2026-02-11,CUST839333SA,PROD162998SA,5
2026-01-24,CUST278428SA,PROD617024SA,6
2026-01-14,CUST184654SA,PROD292136SA,29
2026-01-29,CUST326775SA,PROD461865SA,3
2026-01-31,CUST312999SA,PROD519389SA,6
2026-01-19,CUST93624SA,PROD98246SA,26
2026-01-11,CUST765054SA,PROD190672SA,1
2026-01-25,CUST588861SA,PROD860394SA,28
2026-02-08,CUST188550SA,PROD61324SA,13
2026-02-11,CUST315759SA,PROD261941SA,27
2026-01-31,CUST873835SA,PROD607040SA,14
2026-02-09,CUST523125SA,PROD974036SA,15
2026-02-03,CUST91884SA,PROD52578SA,11
2026-01-24,CUST626543SA,PROD398382SA,20
2026-02-16,CUST226222SA,PROD750800SA,12
2026-02-03,CUST868726SA,PROD190672SA,10
2026-02-16,CUST927601SA,PROD730429SA,27
2026-01-28,CUST108633SA,PROD164136SA,27
2026-02-18,CUST708SA,PROD435970SA,16
2026-02-11,CUST916976SA,PROD720892SA,28
2026-01-03,CUST674225SA,PROD496564SA,29
2026-01-17,CUST686594SA,PROD803013SA,9
2026-02-10,CUST112214SA,PROD651051SA,24
2026-01-22,CUST646447SA,PROD43860SA,29
2026-02-18,CUST769649SA,PROD908959SA,3
2026-01-21,CUST994623SA,PROD651517SA,24
2026-02-16,CUST261805SA,PROD908959SA,28
2026-02-07,CUST667090SA,PROD874244SA,28
2026-01-12,CUST737852SA,PROD267729SA,30
2026-01-16,CUST658775SA,PROD954851SA,28
2026-02-03,CUST512756SA,PROD902592SA,13
2026-01-30,CUST593022SA,PROD705511SA,16
2026-02-10,CUST450513SA,PROD582789SA,21
2026-01-02,CUST467122SA,PROD952635SA,9
2026-02-02,CUST183594SA,PROD169430SA,22
2026-01-14,CUST97584SA,PROD496171SA,20
2026-01-25,CUST119971SA,PROD874244SA,26
2026-01-29,CUST593830SA,PROD874190SA,15
2026-02-09,CUST991101SA,PROD952635SA,21
2026-01-16,CUST361264SA,PROD149811SA,23
2026-01-20,CUST486462SA,PROD826952SA,7
2026-01-06,CUST808903SA,PROD900104SA,12
2026-01-28,CUST871728SA,PROD575898SA,27
2026-01-07,CUST333674SA,PROD321517SA,12
2026-02-04,CUST863355SA,PROD586075SA,6
2026-02-04,CUST846112SA,PROD723846SA,7
2026-02-13,CUST946746SA,PROD886827SA,3
2026-02-15,CUST401078SA,PROD617457SA,30
2026-01-04,CUST795794SA,PROD439898SA,10
2026-02-15,CUST701765SA,PROD813373SA,23
2026-01-14,CUST549395SA,PROD77060SA,16
2026-02-05,CUST734764SA,PROD582789SA,16
2026-01-20,CUST252422SA,PROD608093SA,17
2026-01-09,CUST873835SA,PROD759359SA,5
2026-01-13,CUST414812SA,PROD89771SA,13
2026-01-16,CUST436548SA,PROD839482SA,27
2026-02-15,CUST181162SA,PROD245884SA,10
2026-01-09,CUST744031SA,PROD606794SA,30
2026-02-18,CUST205837SA,PROD476786SA,29
2026-01-02,CUST777722SA,PROD240174SA,17
2026-01-16,CUST774568SA,PROD641390SA,7
2026-01-11,CUST980452SA,PROD101639SA,1
2026-01-10,CUST625185SA,PROD310636SA,25
2026-02-10,CUST436548SA,PROD321080SA,20
2026-01-09,CUST965264SA,PROD606794SA,22
2026-01-15,CUST699143SA,PROD66613SA,30
2026-01-08,CUST649840SA,PROD26225SA,10
2026-02-18,CUST53642SA,PROD291704SA,21
2026-01-21,CUST969051SA,PROD616113SA,5
2026-02-07,CUST867611SA,PROD553306SA,19
2026-01-29,CUST90400SA,PROD478634SA,16
2026-01-26,CUST432424SA,PROD831450SA,7
2026-01-06,CUST615519SA,PROD138890SA,13
2026-02-16,CUST885447SA,PROD240044SA,26
2026-01-31,CUST655993SA,PROD731076SA,24
2026-01-09,CUST540418SA,PROD442374SA,12
2026-02-09,CUST868170SA,PROD449660SA,17
2026-02-05,CUST834328SA,PROD599573SA,30
2026-02-11,CUST161684SA,PROD781177SA,1
2026-01-14,CUST991101SA,PROD575898SA,17
2026-01-17,CUST855937SA,PROD261941SA,16
2026-01-23,CUST90581SA,PROD398382SA,26
2026-01-14,CUST106176SA,PROD435970SA,1
2026-02-03,CUST91254SA,PROD493152SA,21
2026-02-02,CUST500646SA,PROD954851SA,17
2026-01-15,CUST670030SA,PROD952538SA,11
2026-01-06,CUST939394SA,PROD971524SA,3
2026-02-09,CUST916976SA,PROD570913SA,20
2026-02-01,CUST888283SA,PROD562636SA,30
2026-01-09,CUST799281SA,PROD250280SA,19
2026-01-17,CUST90400SA,PROD381913SA,17
2026-01-31,CUST128473SA,PROD190305SA,12
2026-01-20,CUST628437SA,PROD439898SA,16
2026-02-05,CUST324314SA,PROD419066SA,27
2026-01-08,CUST871728SA,PROD680776SA,27
2026-01-24,CUST405785SA,PROD72306SA,2
2026-01-29,CUST126124SA,PROD738797SA,1
2026-02-06,CUST334827SA,PROD245884SA,18
2026-02-18,CUST379358SA,PROD592683SA,28
2026-01-21,CUST979981SA,PROD913141SA,24
2026-01-03,CUST433121SA,PROD705511SA,23
2026-01-14,CUST845106SA,PROD759359SA,1
2026-02-14,CUST845619SA,PROD238536SA,12
2026-02-07,CUST512573SA,PROD968790SA,14
2026-02-06,CUST316061SA,PROD830555SA,16
2026-02-15,CUST920607SA,PROD224643SA,14
2026-02-01,CUST16495SA,PROD653425SA,4
2026-01-09,CUST123967SA,PROD260247SA,14
2026-01-29,CUST327905SA,PROD905997SA,5
2026-01-09,CUST389906SA,PROD347235SA,1
2026-01-25,CUST447080SA,PROD928463SA,5
2026-01-29,CUST795794SA,PROD580238SA,25
2026-01-16,CUST96446SA,PROD874224SA,16
2026-01-28,CUST868726SA,PROD499380SA,18
2026-01-09,CUST147475SA,PROD741666SA,22
2026-02-18,CUST433121SA,PROD113609SA,30
2026-01-24,CUST916057SA,PROD720892SA,21
2026-01-23,CUST871728SA,PROD423389SA,26
2026-01-03,CUST617558SA,PROD602733SA,10
2026-02-13,CUST737880SA,PROD944986SA,26
2026-01-21,CUST377114SA,PROD493152SA,17
2026-01-04,CUST641599SA,PROD368900SA,9
2026-01-02,CUST285192SA,PROD739485SA,25
2026-01-19,CUST326053SA,PROD874244SA,18
2026-01-16,CUST961438SA,PROD606794SA,24
2026-02-01,CUST27560SA,PROD408396SA,29
2026-01-17,CUST229772SA,PROD164136SA,27
2026-02-17,CUST582959SA,PROD954851SA,11
2026-02-12,CUST373023SA,PROD709570SA,30
2026-01-15,CUST144283SA,PROD947308SA,9
2026-01-05,CUST887599SA,PROD918938SA,21
2026-02-16,CUST472230SA,PROD870127SA,15
2026-01-22,CUST325301SA,PROD778967SA,21
2026-02-02,CUST845619SA,PROD692094SA,29
2026-01-16,CUST96446SA,PROD164136SA,3
2026-02-05,CUST703281SA,PROD578856SA,27
2026-02-05,CUST892400SA,PROD963110SA,4
2026-02-10,CUST909165SA,PROD323939SA,11
2026-01-19,CUST834908SA,PROD417479SA,6
2026-02-10,CUST519886SA,PROD899398SA,3
2026-01-27,CUST755303SA,PROD401124SA,4
2026-02-17,CUST367121SA,PROD778967SA,10
2026-02-01,CUST563483SA,PROD418801SA,4
2026-02-06,CUST339375SA,PROD562275SA,13
2026-02-08,CUST961438SA,PROD435970SA,5
2026-02-12,CUST563772SA,PROD778967SA,23
2026-01-07,CUST584929SA,PROD3717SA,12
2026-02-14,CUST966026SA,PROD633039SA,13
2026-01-06,CUST282507SA,PROD799550SA,7
2026-01-16,CUST960632SA,PROD23005SA,6
2026-02-18,CUST314353SA,PROD478634SA,5
2026-01-11,CUST520226SA,PROD984668SA,9
2026-01-08,CUST742287SA,PROD368900SA,7
2026-01-18,CUST994623SA,PROD562636SA,18
2026-01-02,CUST178368SA,PROD984539SA,22
2026-02-07,CUST656401SA,PROD417479SA,9
2026-01-31,CUST585066SA,PROD116970SA,2
2026-01-29,CUST810065SA,PROD908959SA,4
2026-02-03,CUST932694SA,PROD672642SA,9
2026-01-23,CUST443973SA,PROD6182SA,12
2026-01-11,CUST570557SA,PROD660021SA,1
2026-02-06,CUST186266SA,PROD477463SA,22
2026-01-23,CUST771411SA,PROD913141SA,28
2026-01-14,CUST763214SA,PROD95674SA,24
2026-01-04,CUST966026SA,PROD959715SA,8
2026-01-12,CUST60541SA,PROD665095SA,30
2026-01-28,CUST776962SA,PROD235615SA,9
2026-01-28,CUST211383SA,PROD61324SA,4
2026-01-01,CUST315759SA,PROD995740SA,30
2026-02-14,CUST729417SA,PROD521841SA,28
2026-01-21,CUST907322SA,PROD846721SA,3
2026-01-27,CUST544932SA,PROD834816SA,27
2026-01-15,CUST64664SA,PROD927082SA,6
2026-02-13,CUST520226SA,PROD164136SA,4
2026-02-14,CUST247231SA,PROD278258SA,18
2026-02-13,CUST776880SA,PROD596750SA,12
2026-01-21,CUST957803SA,PROD477463SA,25
2026-02-10,CUST871776SA,PROD250280SA,12
2026-01-11,CUST499968SA,PROD519389SA,10
2026-01-08,CUST615388SA,PROD898348SA,5
2026-02-01,CUST565979SA,PROD368900SA,28
2026-02-14,CUST477309SA,PROD259947SA,24
2026-02-05,CUST787842SA,PROD323939SA,24
2026-02-12,CUST203322SA,PROD803013SA,7
2026-02-06,CUST920607SA,PROD900104SA,10
2026-02-15,CUST256773SA,PROD668854SA,5
2026-02-13,CUST928506SA,PROD622503SA,18
2026-02-04,CUST916976SA,PROD551640SA,29
2026-01-14,CUST467122SA,PROD944986SA,13
2026-01-19,CUST879940SA,PROD52578SA,7
2026-01-04,CUST571971SA,PROD623939SA,24
2026-02-09,CUST570557SA,PROD14338SA,29
2026-01-07,CUST959579SA,PROD556968SA,4
2026-02-14,CUST486462SA,PROD3717SA,22
2026-01-11,CUST439605SA,PROD165649SA,13
2026-01-29,CUST97584SA,PROD653425SA,8
2026-01-06,CUST709922SA,PROD781177SA,30
2026-02-03,CUST430764SA,PROD652483SA,25
2026-01-25,CUST760053SA,PROD259947SA,29
2026-02-18,CUST701765SA,PROD638551SA,22
2026-01-15,CUST666275SA,PROD617457SA,4
2026-01-01,CUST603727SA,PROD199312SA,11
2026-02-12,CUST845106SA,PROD722858SA,25
2026-01-13,CUST768367SA,PROD34225SA,6
2026-01-05,CUST441307SA,PROD106851SA,6
2026-02-04,CUST918823SA,PROD677278SA,19
2026-02-17,CUST491699SA,PROD957860SA,26
2026-01-07,CUST304561SA,PROD337960SA,29
2026-02-03,CUST907565SA,PROD754717SA,19
2026-01-10,CUST429161SA,PROD954851SA,28
2026-02-10,CUST615519SA,PROD592683SA,18
2026-01-05,CUST907565SA,PROD468238SA,22
2026-02-16,CUST264679SA,PROD117308SA,29
2026-01-17,CUST399407SA,PROD349499SA,8
2026-01-06,CUST877330SA,PROD604201SA,1
2026-01-08,CUST211727SA,PROD919035SA,20
2026-02-05,CUST184654SA,PROD116970SA,8
2026-02-07,CUST409711SA,PROD582789SA,30
2026-01-29,CUST804905SA,PROD393049SA,1
2026-01-20,CUST278428SA,PROD947308SA,28
2026-02-06,CUST256430SA,PROD156445SA,4
2026-01-27,CUST50068SA,PROD261941SA,8
2026-01-11,CUST966026SA,PROD995740SA,6
2026-02-10,CUST128473SA,PROD420172SA,24
2026-01-10,CUST855937SA,PROD677278SA,9
2026-01-14,CUST324314SA,PROD420172SA,26
2026-01-07,CUST221048SA,PROD631262SA,9
2026-02-15,CUST710078SA,PROD803035SA,24
2026-02-16,CUST701765SA,PROD928463SA,10
2026-02-01,CUST145998SA,PROD88025SA,3
2026-01-28,CUST625185SA,PROD944986SA,9
2026-02-15,CUST122629SA,PROD388162SA,30
2026-01-11,CUST863274SA,PROD435970SA,28
2026-01-22,CUST758889SA,PROD778967SA,8
2026-01-24,CUST676234SA,PROD321080SA,11
2026-01-21,CUST146942SA,PROD612955SA,27
2026-02-11,CUST711875SA,PROD248728SA,21
2026-01-04,CUST401078SA,PROD106851SA,4
2026-02-10,CUST639427SA,PROD928463SA,27
2026-02-11,CUST1640SA,PROD260247SA,14
2026-02-18,CUST110790SA,PROD831450SA,21
2026-01-04,CUST138394SA,PROD652878SA,29
2026-01-25,CUST86686SA,PROD427398SA,30
2026-01-21,CUST659827SA,PROD169430SA,28
2026-02-01,CUST762540SA,PROD608093SA,10
2026-01-14,CUST760053SA,PROD799550SA,24
2026-01-23,CUST284434SA,PROD641390SA,18
2026-01-31,CUST845619SA,PROD571015SA,22
2026-02-04,CUST743266SA,PROD654644SA,19
2026-02-13,CUST873835SA,PROD660021SA,27
2026-01-17,CUST389906SA,PROD570913SA,5
2026-02-18,CUST928818SA,PROD693300SA,5
2026-01-28,CUST278428SA,PROD769440SA,8
2026-02-12,CUST317543SA,PROD519389SA,13
2026-01-10,CUST806360SA,PROD612955SA,23
2026-02-11,CUST667090SA,PROD459381SA,19
2026-01-07,CUST183594SA,PROD570913SA,26
2026-02-16,CUST872176SA,PROD954851SA,8
2026-02-15,CUST615519SA,PROD235615SA,24
2026-01-07,CUST911709SA,PROD744261SA,26
2026-01-23,CUST615519SA,PROD291704SA,18
2026-01-27,CUST919809SA,PROD138890SA,18
2026-02-16,CUST668480SA,PROD992842SA,5
2026-02-11,CUST244146SA,PROD459381SA,29
2026-01-09,CUST655993SA,PROD524902SA,8
2026-01-14,CUST855937SA,PROD95674SA,7
2026-01-20,CUST790371SA,PROD43860SA,10
2026-02-10,CUST422548SA,PROD519389SA,14
2026-02-18,CUST506222SA,PROD147594SA,25
2026-01-02,CUST977689SA,PROD240174SA,22
2026-02-05,CUST918964SA,PROD449660SA,3
2026-01-04,CUST354366SA,PROD596750SA,21
2026-01-07,CUST286544SA,PROD401124SA,8
2026-01-16,CUST919809SA,PROD232360SA,27
2026-01-02,CUST324314SA,PROD672875SA,6
2026-02-17,CUST429322SA,PROD209267SA,7
2026-01-18,CUST774568SA,PROD623939SA,5
2026-01-15,CUST401620SA,PROD208894SA,22
2026-02-18,CUST144247SA,PROD586075SA,12
2026-02-12,CUST960632SA,PROD3717SA,20
2026-02-07,CUST799281SA,PROD810620SA,24
2026-01-03,CUST367121SA,PROD778967SA,29
2026-01-23,CUST89772SA,PROD840886SA,21
2026-01-12,CUST829504SA,PROD839482SA,14
2026-01-23,CUST797615SA,PROD924457SA,16
2026-02-09,CUST394747SA,PROD562636SA,29
2026-01-27,CUST632512SA,PROD77060SA,14
2026-02-16,CUST477309SA,PROD566211SA,30
2026-02-02,CUST847312SA,PROD992842SA,6
2026-01-02,CUST549787SA,PROD582789SA,18
2026-02-06,CUST385416SA,PROD158157SA,5
2026-02-01,CUST760053SA,PROD984668SA,5
2026-01-26,CUST201603SA,PROD45767SA,3
2026-01-01,CUST501916SA,PROD224130SA,8
2026-01-01,CUST282870SA,PROD781177SA,24
2026-01-05,CUST65306SA,PROD423389SA,11
2026-02-11,CUST949282SA,PROD660021SA,20
2026-01-10,CUST571971SA,PROD620644SA,8
2026-02-17,CUST570557SA,PROD699287SA,3
2026-02-18,CUST881639SA,PROD908573SA,25
2026-01-09,CUST918964SA,PROD672642SA,14
2026-02-03,CUST845106SA,PROD582789SA,3
2026-01-11,CUST298768SA,PROD102664SA,17
2026-02-11,CUST519886SA,PROD512340SA,22
2026-02-03,CUST936516SA,PROD672875SA,7
2026-01-10,CUST636818SA,PROD348588SA,1
2026-01-25,CUST776962SA,PROD287936SA,17
2026-01-14,CUST938397SA,PROD769440SA,12
2026-01-25,CUST89772SA,PROD923082SA,28
2026-01-15,CUST939394SA,PROD677278SA,2
2026-01-20,CUST625397SA,PROD475763SA,1
2026-02-18,CUST855937SA,PROD942590SA,1
2026-01-01,CUST563356SA,PROD932931SA,18
2026-02-09,CUST220073SA,PROD208894SA,23
2026-02-07,CUST226222SA,PROD618849SA,15
2026-01-11,CUST203322SA,PROD30271SA,11
2026-02-03,CUST699143SA,PROD77060SA,5
2026-01-01,CUST668169SA,PROD356385SA,24
2026-02-13,CUST315344SA,PROD235615SA,19
2026-01-03,CUST540310SA,PROD483550SA,26
2026-01-13,CUST431319SA,PROD599573SA,8
2026-02-01,CUST16495SA,PROD174389SA,13
2026-01-24,CUST402686SA,PROD397382SA,21
2026-01-28,CUST960632SA,PROD98246SA,30
2026-02-13,CUST142007SA,PROD652878SA,16
2026-01-17,CUST523125SA,PROD240174SA,10
2026-01-03,CUST360491SA,PROD232360SA,12
2026-01-10,CUST436774SA,PROD597530SA,20
2026-01-14,CUST407286SA,PROD606794SA,20
2026-01-19,CUST711875SA,PROD475763SA,19
2026-02-13,CUST43631SA,PROD483550SA,20
2026-02-09,CUST871662SA,PROD53035SA,29
2026-01-18,CUST686594SA,PROD187241SA,30
2026-01-11,CUST92410SA,PROD121761SA,17
2026-02-06,CUST975094SA,PROD886827SA,9
2026-02-18,CUST512756SA,PROD78463SA,8
